image_file,category_id,category_name,correlation
2007_000027.jpg,14,person,-0.015752809602273724
2007_000032.jpg,14,person,-0.06512086056825614
2007_000032.jpg,0,aeroplane,-0.06512086056825614
2007_000033.jpg,0,aeroplane,-0.12482230884254202
2007_000039.jpg,19,tvmonitor,0.08202003992568957
2007_000042.jpg,18,train,0.529707559336455
2007_000061.jpg,3,boat,0.2763894820448302
2007_000063.jpg,11,dog,0.7904854807070882
2007_000063.jpg,8,chair,0.7904854807070882
2007_000068.jpg,2,bird,0.7989541014624363
2007_000121.jpg,19,tvmonitor,-0.21145370988042922
2007_000123.jpg,18,train,0.3930650073241686
2007_000129.jpg,14,person,0.7242506590053263
2007_000129.jpg,1,bicycle,0.7242506590053263
2007_000170.jpg,4,bottle,0.8669059499040528
2007_000170.jpg,14,person,0.8669059499040528
2007_000175.jpg,16,sheep,0.18700889330601936
2007_000187.jpg,19,tvmonitor,0.633499063238578
2007_000241.jpg,3,boat,0.017657755237856742
2007_000243.jpg,0,aeroplane,0.786691312343546
2007_000250.jpg,4,bottle,0.8104423523392986
2007_000250.jpg,10,diningtable,0.8104423523392986
2007_000256.jpg,0,aeroplane,-0.10826448507602277
2007_000272.jpg,14,person,0.44520732861563495
2007_000323.jpg,14,person,0.752048272609384
2007_000332.jpg,12,horse,0.2723814176761599
2007_000333.jpg,18,train,0.02990801357420174
2007_000346.jpg,4,bottle,0.7682328903517033
2007_000346.jpg,14,person,0.7682328903517033
2007_000363.jpg,2,bird,0.9217163070760745
2007_000364.jpg,14,person,0.21824462327121674
2007_000364.jpg,13,motorbike,0.21824462327121674
2007_000392.jpg,14,person,0.2995367070252027
2007_000392.jpg,12,horse,0.2995367070252027
2007_000423.jpg,14,person,0.19360303574036236
2007_000452.jpg,17,sofa,0.1151521723277388
2007_000452.jpg,8,chair,0.1151521723277388
2007_000464.jpg,9,cow,0.02398315770775366
2007_000480.jpg,14,person,0.7544739790436324
2007_000480.jpg,0,aeroplane,0.7544739790436324
2007_000491.jpg,9,cow,0.8068953176227717
2007_000504.jpg,14,person,0.35355987280207296
2007_000504.jpg,9,cow,0.35355987280207296
2007_000515.jpg,14,person,-0.04809945520086975
2007_000515.jpg,1,bicycle,-0.04809945520086975
2007_000515.jpg,6,car,-0.04809945520086975
2007_000528.jpg,7,cat,0.019528658648604726
2007_000529.jpg,6,car,0.6779442478224503
2007_000529.jpg,3,boat,0.6779442478224503
2007_000549.jpg,7,cat,0.7280863093049729
2007_000559.jpg,4,bottle,0.09830878300735985
2007_000559.jpg,19,tvmonitor,0.09830878300735985
2007_000572.jpg,1,bicycle,0.43920537660105113
2007_000584.jpg,17,sofa,0.36684202795513454
2007_000584.jpg,1,bicycle,0.36684202795513454
2007_000629.jpg,14,person,0.2810758396023806
2007_000629.jpg,18,train,0.2810758396023806
2007_000636.jpg,18,train,0.06185159523121645
2007_000645.jpg,2,bird,0.6811210237276569
2007_000648.jpg,14,person,0.18305153636679028
2007_000648.jpg,6,car,0.18305153636679028
2007_000648.jpg,5,bus,0.18305153636679028
2007_000648.jpg,0,aeroplane,0.18305153636679028
2007_000661.jpg,15,pottedplant,-0.21835794738997324
2007_000661.jpg,17,sofa,-0.21835794738997324
2007_000661.jpg,8,chair,-0.21835794738997324
2007_000663.jpg,5,bus,0.2782432563363129
2007_000663.jpg,6,car,0.2782432563363129
2007_000664.jpg,14,person,0.6935870511337661
2007_000676.jpg,16,sheep,0.06977976757270904
2007_000713.jpg,3,boat,0.47020884380381395
2007_000720.jpg,11,dog,0.06086224485853625
2007_000727.jpg,14,person,0.26396552426893277
2007_000727.jpg,5,bus,0.26396552426893277
2007_000727.jpg,6,car,0.26396552426893277
2007_000733.jpg,14,person,0.7899861000559237
2007_000733.jpg,13,motorbike,0.7899861000559237
2007_000738.jpg,0,aeroplane,-0.07457659771887674
2007_000762.jpg,4,bottle,0.6190537216127913
2007_000762.jpg,14,person,0.6190537216127913
2007_000762.jpg,10,diningtable,0.6190537216127913
2007_000768.jpg,5,bus,0.5225341929961909
2007_000783.jpg,14,person,0.5301106867524885
2007_000783.jpg,12,horse,0.5301106867524885
2007_000793.jpg,14,person,-0.018611322612873023
2007_000793.jpg,1,bicycle,-0.018611322612873023
2007_000793.jpg,5,bus,-0.018611322612873023
2007_000799.jpg,14,person,0.9507846031531318
2007_000799.jpg,12,horse,0.9507846031531318
2007_000804.jpg,17,sofa,0.1839945161042517
2007_000804.jpg,8,chair,0.1839945161042517
2007_000807.jpg,14,person,0.24279753554362635
2007_000822.jpg,13,motorbike,0.4422837316847483
2007_000830.jpg,10,diningtable,0.3157034859922987
2007_000830.jpg,8,chair,0.3157034859922987
2007_000836.jpg,14,person,0.439097030636334
2007_000836.jpg,12,horse,0.439097030636334
2007_000837.jpg,3,boat,-0.022951908068402103
2007_000847.jpg,14,person,0.8518256289911535
2007_000847.jpg,10,diningtable,0.8518256289911535
2007_000862.jpg,14,person,-0.0490249323865881
2007_000862.jpg,3,boat,-0.0490249323865881
2007_000876.jpg,7,cat,0.3705841511249389
2007_000904.jpg,14,person,-0.008222623779529788
2007_000904.jpg,9,cow,-0.008222623779529788
2007_000904.jpg,12,horse,-0.008222623779529788
2007_000925.jpg,16,sheep,0.776648686283977
2007_000999.jpg,4,bottle,0.8623545731504708
2007_000999.jpg,14,person,0.8623545731504708
2007_001027.jpg,17,sofa,0.2413088962605521
2007_001027.jpg,19,tvmonitor,0.2413088962605521
2007_001027.jpg,1,bicycle,0.2413088962605521
2007_001027.jpg,8,chair,0.2413088962605521
2007_001073.jpg,9,cow,-0.12545002046132395
2007_001149.jpg,15,pottedplant,0.4527304643340053
2007_001149.jpg,17,sofa,0.4527304643340053
2007_001149.jpg,19,tvmonitor,0.4527304643340053
2007_001154.jpg,15,pottedplant,0.5947958712567661
2007_001154.jpg,17,sofa,0.5947958712567661
2007_001175.jpg,14,person,0.3759655071160203
2007_001175.jpg,19,tvmonitor,0.3759655071160203
2007_001185.jpg,10,diningtable,0.6902740924360918
2007_001185.jpg,14,person,0.6902740924360918
2007_001185.jpg,7,cat,0.6902740924360918
2007_001185.jpg,4,bottle,0.6902740924360918
2007_001225.jpg,11,dog,0.0467908988590888
2007_001239.jpg,11,dog,0.3161357100348125
2007_001284.jpg,14,person,0.7116165961657991
2007_001288.jpg,0,aeroplane,0.5309372881869044
2007_001289.jpg,2,bird,0.6800377735907567
2007_001299.jpg,9,cow,0.40267171968353505
2007_001311.jpg,14,person,0.5170926023732183
2007_001311.jpg,1,bicycle,0.5170926023732183
2007_001321.jpg,6,car,0.8938329153786184
2007_001340.jpg,14,person,0.4395569772125831
2007_001340.jpg,11,dog,0.4395569772125831
2007_001340.jpg,8,chair,0.4395569772125831
2007_001377.jpg,0,aeroplane,-0.019872509329720768
2007_001397.jpg,11,dog,-0.039719952573297954
2007_001408.jpg,4,bottle,0.09652790403727679
2007_001408.jpg,15,pottedplant,0.09652790403727679
2007_001408.jpg,14,person,0.09652790403727679
2007_001416.jpg,16,sheep,0.6988087032787518
